Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
1,,Sun Sep 11 12:27:01 EDT 2022,BasicSocialDistanceUtility.java,1662913621015,104088,0,(I)1(F)2(I)5(F)2(I)8(R)2(I)2,72.72727272727273,0.0,0.0,18.181818181818183,9.090909090909092,0.0,0.21153846153846154,0.0,0.0,0.038461538461538464,0.0,0.019230769230769232,0.15384615384615385,0.0,[]
,/modelData/A0UserStudy2010.arff,Sun Sep 11 12:27:01 EDT 2022,BasicSocialDistanceUtility.java, 1662913621015
2,,Sun Sep 11 12:28:45 EDT 2022,BasicSocialDistanceUtility.java,1662913725883,16812,0,(I)3(R)4(I)5(R)1(I)4,70.58823529411765,0.0,0.0,0.0,29.411764705882355,0.0,1.0625,0.0,0.0,0.0,0.0,0.3125,0.75,0.0,[]
3,,Sun Sep 11 12:29:02 EDT 2022,SocialDistanceUtilityTesterMain.java,1662913742977,33963,0,(I)7(F)2(I)3(R)1(I)5(D)1,78.94736842105263,5.263157894736842,0.0,10.526315789473683,5.263157894736842,0.0,0.5757575757575758,0.0,0.030303030303030304,0.06060606060606061,0.0,0.030303030303030304,0.45454545454545453,0.0,[]
4,,Sun Sep 11 12:29:37 EDT 2022,BasicSocialDistanceUtility.java,1662913777085,48999,0,(D)1(I)10(F)5,62.5,6.25,0.0,31.25,0.0,0.0,0.3333333333333333,0.0,0.020833333333333332,0.10416666666666667,0.0,0.0,0.20833333333333334,0.0,[]
5,,Sun Sep 11 12:30:27 EDT 2022,BasicSocialDistanceUtility.java,1662913827845,248084,0,(F)1(I)2(D)3(F)2(D)1(I)1(D)1,27.27272727272727,45.45454545454545,0.0,27.27272727272727,0.0,0.0,0.04435483870967742,0.0,0.020161290322580645,0.012096774193548387,0.0,0.0,0.012096774193548387,0.0,[]
6,,Sun Sep 11 12:34:35 EDT 2022,BasicSocialDistanceUtility.java,1662914075943,35561,0,(I)1(D)2(I)1(D)8,16.666666666666664,83.33333333333334,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.2857142857142857,0.0,0.0,0.0,0.05714285714285714,0.0,[]
7,,Sun Sep 11 12:35:11 EDT 2022,SocialDistanceUtilityTesterMain.java,1662914111506,46745,0,(I)3(D)3(F)3,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.1956521739130435,0.0,0.06521739130434782,0.06521739130434782,0.0,0.0,0.06521739130434782,0.0,[]
8,,Sun Sep 11 12:37:40 EDT 2022,BasicSocialDistanceUtility.java,1662914260092,7119874,0,(F)2(I)1(F)1(I)3(F)10,23.52941176470588,0.0,0.0,76.47058823529412,0.0,0.0,0.002387975839303273,0.0,0.0,0.0018260991712319146,0.0,0.0,5.618766680713583E-4,0.0,[]
9,,Sun Sep 11 14:33:39 EDT 2022,BasicSocialDistanceUtility.java,1662921219334,399711,0,(I)2(F)11(I)1(F)2(I)1(F)3,20.0,0.0,0.0,80.0,0.0,0.0,0.05012531328320802,0.0,0.0,0.040100250626566414,0.0,0.0,0.010025062656641603,0.0,[]
10,,Sun Sep 11 14:40:32 EDT 2022,BasicSocialDistanceUtility.java,1662921632916,158010,0,(F)4(I)7(D)1(I)1(D)1,57.14285714285714,14.285714285714285,0.0,28.57142857142857,0.0,0.0,0.08860759493670886,0.0,0.012658227848101266,0.02531645569620253,0.0,0.0,0.05063291139240506,0.0,[]
11,,Sun Sep 11 14:43:10 EDT 2022,SocialDistanceClassifierFactory.java,1662921790928,90505,0,(D)2(I)8,80.0,20.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.022222222222222223,0.0,0.0,0.0,0.08888888888888889,0.0,[]
12,,Sun Sep 11 14:44:42 EDT 2022,SocialDistanceUtilityTesterMain.java,1662921882240,88414,0,(I)14,100.0,0.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,[]
13,,Sun Sep 11 14:46:12 EDT 2022,InferringModel.java,1662921972403,14378,0,(I)13,100.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,[]
14,,Sun Sep 11 14:46:26 EDT 2022,ControllerFactory.java,1662921986039,282909,0,(I)3(F)2(I)7(F)2,71.42857142857143,0.0,0.0,28.57142857142857,0.0,0.0,0.04964539007092199,0.0,0.0,0.014184397163120567,0.0,0.0,0.03546099290780142,0.0,[]
15,,Sun Sep 11 14:51:09 EDT 2022,ControllerFactory.java,1662922269280,93882,0,(I)9(F)2(I)6,88.23529411764706,0.0,0.0,11.76470588235294,0.0,0.0,0.1827956989247312,0.0,0.0,0.021505376344086023,0.0,0.0,0.16129032258064516,0.0,[]
16,,Sun Sep 11 14:52:43 EDT 2022,InferringMain.java,1662922363593,38955,0,(I)2(F)2(I)15,89.47368421052632,0.0,0.0,10.526315789473683,0.0,0.0,0.5,0.0,0.0,0.05263157894736842,0.0,0.0,0.4473684210526316,0.0,[]
17,,Sun Sep 11 14:53:42 EDT 2022,SocialDistanceController.java,1662922422376,74154,0,(I)5(D)2(I)2(D)2(I)4(D)1,68.75,31.25,0.0,0.0,0.0,0.0,0.21621621621621623,0.0,0.06756756756756757,0.0,0.0,0.0,0.14864864864864866,0.0,[]
18,,Sun Sep 11 14:54:56 EDT 2022,InferringMain.java,1662922496822,14598,0,(D)6(I)5,45.45454545454545,54.54545454545454,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.42857142857142855,0.0,0.0,0.0,0.35714285714285715,0.0,[]
19,,Sun Sep 11 14:55:12 EDT 2022,InferringModel.java,1662922512870,24475,0,(I)1(F)2(I)10(R)2(I)6,80.95238095238095,0.0,0.0,9.523809523809524,9.523809523809524,0.0,0.875,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.7083333333333334,0.0,[]
20,,Sun Sep 11 14:55:37 EDT 2022,InferringModel.java,1662922537539,133743,0,(I)4(R)11(I)3(F)2(I)5,48.0,0.0,0.0,8.0,44.0,0.0,0.18796992481203006,0.0,0.0,0.015037593984962405,0.0,0.08270676691729323,0.09022556390977443,0.0,[]
21,,Sun Sep 11 14:57:53 EDT 2022,InferringMain.java,1662922673775,17387,0,(I)3(R)1(I)7(R)2(I)10,86.95652173913044,0.0,0.0,0.0,13.043478260869565,0.0,1.3529411764705883,0.0,0.0,0.0,0.0,0.17647058823529413,1.1764705882352942,0.0,[]
22,,Sun Sep 11 14:58:09 EDT 2022,InferringModel.java,1662922689275,28959,0,(I)3(R)1(I)1(R)1(I)1(R)1(I)5(D)1,71.42857142857143,7.142857142857142,0.0,0.0,21.428571428571427,0.0,0.5,0.0,0.03571428571428571,0.0,0.0,0.10714285714285714,0.35714285714285715,0.0,[]
23,,Sun Sep 11 14:58:38 EDT 2022,InferringModel.java,1662922718252,36407,0,(D)1(I)5(D)2(I)3(D)1,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,[]
24,,Sun Sep 11 14:59:14 EDT 2022,SocialDistanceUtilityTesterMain.java,1662922754872,58719,0,(D)2(I)7,77.77777777777779,22.22222222222222,0.0,0.0,0.0,0.0,0.15517241379310345,0.0,0.034482758620689655,0.0,0.0,0.0,0.1206896551724138,0.0,[]
25,,Sun Sep 11 15:00:15 EDT 2022,SocialDistanceClassifierFactory.java,1662922815262,36912,0,(I)20,100.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,[]
26,,Sun Sep 11 15:00:56 EDT 2022,InferringModel.java,1662922856768,36758,0,(I)12(D)1,92.3076923076923,7.6923076923076925,0.0,0.0,0.0,0.0,0.3611111111111111,0.0,0.027777777777777776,0.0,0.0,0.0,0.3333333333333333,0.0,[]
27,,Sun Sep 11 15:01:33 EDT 2022,RunF22A02Tests.java,1662922893526,67538,0,(I)10(D)1(F)1,83.33333333333334,8.333333333333332,0.0,8.333333333333332,0.0,0.0,0.1791044776119403,0.0,0.014925373134328358,0.014925373134328358,0.0,0.0,0.14925373134328357,0.0,[]
28,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
29,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
30,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
31,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
32,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
33,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
34,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
35,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
36,,Sun Sep 11 15:03:05 EDT 2022,RunF22A02Tests.java,1662922985868,92251,0,(F)5(D)1(F)1,0.0,14.285714285714285,0.0,85.71428571428571,0.0,0.0,0.07608695652173914,0.0,0.010869565217391304,0.06521739130434782,0.0,0.0,0.0,0.0,[]
37,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
38,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
39,,Sun Sep 11 15:04:38 EDT 2022,InferringModel.java,1662923078482,65668,0,(F)3(I)2(R)3(I)3(R)1,41.66666666666667,0.0,0.0,25.0,33.33333333333333,0.0,0.18461538461538463,0.0,0.0,0.046153846153846156,0.0,0.06153846153846154,0.07692307692307693,0.0,[]
40,,Sun Sep 11 15:05:47 EDT 2022,BasicSocialDistanceUtility.java,1662923147285,338858,0,(I)2(F)2(R)2(F)2(I)1(F)6(I)5,40.0,0.0,0.0,50.0,10.0,0.0,0.05917159763313609,0.0,0.0,0.029585798816568046,0.0,0.005917159763313609,0.023668639053254437,0.0,[]
41,,Sun Sep 11 15:11:26 EDT 2022,BasicSocialDistanceUtility.java,1662923486143,7302,7302,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,[]
42,,Sun Sep 11 15:11:34 EDT 2022,SocialDistanceUtilityTesterMain.java,1662923494085,479454,0,(I)4(F)6(I)12,72.72727272727273,0.0,0.0,27.27272727272727,0.0,0.0,0.04592901878914405,0.0,0.0,0.012526096033402923,0.0,0.0,0.033402922755741124,0.0,[]
43,,Sun Sep 11 15:19:33 EDT 2022,SocialDistanceUtilityTesterMain.java,1662923973948,9090,9090,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,[]
44,,Sun Sep 11 15:19:33 EDT 2022,SocialDistanceUtilityTesterMain.java,1662923973942,16623,0,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,0.0,0.0,1.4375,0.0,[]
45,,Sun Sep 11 15:19:50 EDT 2022,SocialDistanceUtilityTesterMain.java,1662923990768,27036,0,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,0.0,[]
46,,Sun Sep 11 15:20:17 EDT 2022,SocialDistanceUtilityTesterMain.java,1662924017839,20822,0,(D)1(I)14,93.33333333333333,6.666666666666667,0.0,0.0,0.0,0.0,0.75,0.0,0.05,0.0,0.0,0.0,0.7,0.0,[]
47,,Sun Sep 11 15:20:39 EDT 2022,SocialDistanceUtilityTesterMain.java,1662924039181,5232,5232,(I)16(R)2(I)1(R)1(I)5,88.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.6,4.4,0.0,[]
48,,Sun Sep 11 15:20:44 EDT 2022,SafeSocialization.txt,1662924044695,11721,0,(I)5(D)1(I)1(R)1(I)1(R)1(I)3,76.92307692307693,7.6923076923076925,0.0,0.0,15.384615384615385,0.0,1.1818181818181819,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.9090909090909091,0.0,[]
49,,Sun Sep 11 15:20:56 EDT 2022,SocialDistanceUtilityTesterMain.java,1662924056417,49073,0,(I)10(R)4,71.42857142857143,0.0,0.0,0.0,28.57142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.08163265306122448,0.20408163265306123,0.0,[]
50,,Sun Sep 11 15:21:45 EDT 2022,RunF22A02Tests.java,1662924105842,5018,5018,(R)2(I)3(D)1(I)3(R)2,54.54545454545454,9.090909090909092,0.0,0.0,36.36363636363637,0.0,2.2,0.0,0.2,0.0,0.0,0.8,1.2,0.0,[]
51,,Sun Sep 11 15:21:50 EDT 2022,RunF22A02Tests.java,1662924110861,37395,0,(R)7(I)3(D)1(F)1,25.0,8.333333333333332,0.0,8.333333333333332,58.333333333333336,0.0,0.32432432432432434,0.0,0.02702702702702703,0.02702702702702703,0.0,0.1891891891891892,0.08108108108108109,0.0,[]
52,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
53,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
54,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
55,,Sun Sep 11 15:22:28 EDT 2022,SocialDistanceClassifierFactory.java,1662924148495,19915,0,(F)1(I)1,50.0,0.0,0.0,50.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,[]
56,,Sun Sep 11 15:22:48 EDT 2022,SocialDistanceUtilityTesterMain.java,1662924168269,36918,0,(I)3(D)1(I)3,85.71428571428571,14.285714285714285,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.027777777777777776,0.0,0.0,0.0,0.16666666666666666,0.0,[]
57,,Sun Sep 11 15:23:25 EDT 2022,SocialDistanceUtilityTesterMain.java,1662924205811,14866,0,(D)1(F)1,0.0,50.0,0.0,50.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,[]
58,,Sun Sep 11 15:23:42 EDT 2022,RunF22A02Tests.java,1662924222003,10472,0,(F)1(R)2(I)1(D)1(F)1,16.666666666666664,16.666666666666664,0.0,33.33333333333333,33.33333333333333,0.0,0.6,0.0,0.1,0.2,0.0,0.2,0.1,0.0,[]
59,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
60,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
61,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
62,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
63,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
64,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
65,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
66,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
67,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
68,,Sun Sep 11 15:24:17 EDT 2022,SocialDistanceUtilityTesterMain.java,1662924257662,34034,0,(F)1(I)4,80.0,0.0,0.0,20.0,0.0,0.0,0.14705882352941177,0.0,0.0,0.029411764705882353,0.0,0.0,0.11764705882352941,0.0,[]
69,,Sun Sep 11 15:24:52 EDT 2022,RunF22A02Tests.java,1662924292030,-9,-9,(R)2(I)1(F)4(D)1(R)1,11.11111111111111,11.11111111111111,0.0,44.44444444444444,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
70,,Sun Sep 11 15:26:04 EDT 2022,RunF22A02Tests.java,1662924364176,8318,8318,(I)1(D)1(F)1,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.375,0.0,0.125,0.125,0.0,0.0,0.125,0.0,[]
71,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
72,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
73,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
74,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
75,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
76,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
77,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
78,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
79,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
80,,Sun Sep 11 15:26:25 EDT 2022,RunF22A02Tests.java,1662924385479,96015,0,(F)8,0.0,0.0,0.0,100.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,[]
